audio_file_name,grader,profile_id,pre_or_post,question_clean,Human Transcription,ai_transcription,human_words_correct,total_reference_words,ai_total_score,ai_words_correct,ai_n_words
grade1_profile28473_q3_QK_20251122_101834.mp3,Semal,28473,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is Zara she love draw this is faiz he love to build thing,Is zara she loves draw this is faiz he loves,10,15,13.0,5,8
grade1_profile28463_q3_LP_20251122_101304.mp3,Rehma,28463,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dis is Zaraaa. She lofes to dramp. Das This is Faaaiz. He la lap darap d u i l d das this thing ,This this is zara she loves draw this this is faiz he loves loves draw he this,6,15,12.0,4,8
grade1_profile28387_q3_LP_20251122_101304.mp3,Ali,28387,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is zara she loves to this is faiz he loves,15,15,11.0,3,8
grade1_profile28375_q3_LP_20251122_101304.mp3,Rehma,28375,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. He love to drrraw. This is Faiz. He love to build thing,This is zara he loves to draw this is this is faiz he loves,10,15,13.0,5,8
grade1_profile30575_q1_QK_20251122_095622.mp3,Semal,30575,post,Come on. We can do it together.,Come own we can do it to gather,Come on we can do it together,5,7,10.0,4,7
grade1_profile31293_q1_QK_20251122_095622.mp3,Semal,31293,post,Come on. We can do it together.,Come on we can do it together,Come on we can do it together,7,7,9.0,3,7
grade1_profile28421_q1_QK_20251122_095622.mp3,Rehma,28421,post,Come on. We can do it together.,Come on. We can do it to gaather,Come on we can do it together,6,7,13.0,6,7
grade1_profile28347_q1_QK_20251122_095622.mp3,Semal,28347,post,Come on. We can do it together.,Come own we can do it together,Come on we can do it together,6,7,14.0,7,7
grade1_profile30482_q1_LP_20251122_095026.mp3,Semal,30482,pre,Come on. We can do it together.,Come on we cant do eat together,Come on we can do do it together,5,7,6.0,1,7
grade1_profile28389_q1_LP_20251122_095026.mp3,Rehma,28389,pre,Come on. We can do it together.,Come onnnn. We can do it to gaather,Come on we can do it together,5,7,9.0,2,7
grade1_profile31192_q3_LP_20251122_101304.mp3,Semal,31192,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,It is Zara he love to draw it is faiz he love to paint shings,He loves to draw this is faiz he loves,8,15,9.0,3,7
grade1_profile30481_q1_QK_20251122_095622.mp3,Semal,30481,post,Come on. We can do it together.,Come on we can do it together,Come on we can do it together,7,7,10.0,4,7
grade1_profile28371_q3_LP_20251122_101304.mp3,Rehma,28371,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,She is. This is Lar Zarka. She love to draf,She this is zara she loves to to draw,4,15,10.0,4,7
grade1_profile30581_q1_QK_20251122_095622.mp3,Semal,30581,post,Come on. We can do it together.,Come on we can do it together,Come on we can do it together,7,7,12.0,6,7
grade1_profile31206_q1_LP_20251122_095026.mp3,Rehma,31206,pre,Come on. We can do it together.,Come on. We can do it to gaather,Come on we can do it together,6,7,10.0,4,7
grade1_profile30626_q1_QK_20251122_095622.mp3,Rehma,30626,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,13.0,6,7
grade1_profile30630_q1_QK_20251122_095622.mp3,Semal,30630,post,Come on. We can do it together.,Come on we can do it to gather,Come on we can do it together,6,7,9.0,3,7
grade1_profile28509_q1_QK_20251122_095622.mp3,Rehma,28509,post,Come on. We can do it together.,Come onnnn. We can do it too gather,Come on we can do it together,5,7,8.0,3,7
grade1_profile28498_q1_QK_20251122_095622.mp3,Semal,28498,post,Come on. We can do it together.,Come on we can do it to get,Come on we can do it together,6,7,11.0,5,7
grade1_profile30665_q1_QK_20251122_095622.mp3,Rehma,30665,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,10.0,4,7
grade1_profile30485_q1_LP_20251122_095026.mp3,Semal,30485,pre,Come on. We can do it together.,Come on we cant to eat do gather,Come on we can do it together,4,7,12.0,6,7
grade1_profile28389_q1_QK_20251122_095622.mp3,Semal,28389,post,Come on. We can do it together.,Come on we can do eat to gather,Come on we can do it together,5,7,10.0,4,7
grade1_profile28465_q1_QK_20251122_095622.mp3,Semal,28465,post,Come on. We can do it together.,Come on we can do it together,Come on we can do it together,7,7,13.0,6,7
grade1_profile28421_q1_LP_20251122_095026.mp3,Rehma,28421,pre,Come on. We can do it together.,Come on. wee cann doo it too gather,Come on we can do it together,3,7,10.0,4,7
grade1_profile28390_q1_LP_20251122_095026.mp3,Rehma,28390,pre,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,11.0,4,7
grade1_profile28425_q1_QK_20251122_095622.mp3,Rehma,28425,post,Come on. We can do it together.,Comeon. We can do it together,Come on we can do it together,5,7,11.0,4,7
grade1_profile28375_q1_QK_20251122_095622.mp3,Rehma,28375,post,Come on. We can do it together.,Comon. We can do it together,Come on we can do it together,5,7,11.0,5,7
grade1_profile30476_q1_LP_20251122_095026.mp3,Semal,30476,pre,Come on. We can do it together.,Come own we can do it to gather,Come on we can do it together,5,7,11.0,4,7
grade1_profile28465_q1_LP_20251122_095026.mp3,Semal,28465,pre,Come on. We can do it together.,Come on we can do it to get,Come on we can do it together,6,7,12.0,6,7
grade1_profile28518_q1_QK_20251122_095622.mp3,Semal,28518,post,Come on. We can do it together.,Come on we can two do it together,Come on we can do do it together,7,7,9.0,3,7
grade1_profile28443_q1_LP_20251122_095026.mp3,Semal,28443,pre,Come on. We can do it together.,Come on we can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile30569_q1_QK_20251122_095622.mp3,Semal,30569,post,Come on. We can do it together.,Come on we can do eat to gather,Come on we can do it together,5,7,10.0,4,7
grade1_profile28450_q1_QK_20251122_095622.mp3,Rehma,28450,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile28388_q1_QK_20251122_095622.mp3,Semal,28388,post,Come on. We can do it together.,Come on. We canned to eat two gether.,Come on we can do it together together,3,7,12.0,6,7
grade1_profile28364_q1_LP_20251122_095026.mp3,Rehma,28364,pre,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,13.0,6,7
grade1_profile28473_q1_QK_20251122_095622.mp3,Semal,28473,post,Come on. We can do it together.,Come on on. We can do it two gether.,Come on on we can do it together,6,7,13.0,6,7
grade1_profile28417_q1_QK_20251122_095622.mp3,Semal,28417,post,Come on. We can do it together.,Come on. We can do it it the gether.,Come on we can do it it together,6,7,12.0,6,7
grade1_profile30684_q1_LP_20251122_095026.mp3,Rehma,30684,pre,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile28512_q1_LP_20251122_095026.mp3,Rehma,28512,pre,Come on. We can do it together.,Come on. We can do it togethaaar,Come on we can do it together,6,7,13.0,6,7
grade1_profile31293_q1_LP_20251122_095026.mp3,Rehma,31293,pre,Come on. We can do it together.,on. We can do it together,Come on we can do it together,6,7,10.0,3,7
grade1_profile30586_q1_QK_20251122_095622.mp3,Semal,30586,post,Come on. We can do it together.,On. Come on. We can do it together. We can. To eat. to eat. together. together  ,On come on we can do it together we can do it do it together together,7,7,14.0,7,7
grade1_profile31293_q1_LP_20251122_095026.mp3,Semal,31293,pre,Come on. We can do it together.,Cup on. We can do it together.,Come on we can do it together,6,7,10.0,3,7
grade1_profile28417_q1_LP_20251122_095026.mp3,Semal,28417,pre,Come on. We can do it together.,Com on. We cen do it together.,Come on we can do it together,5,7,12.0,5,7
grade1_profile30589_q1_LP_20251122_095026.mp3,Semal,30589,pre,Come on. We can do it together.,Come on. We can do eat together.,Come on we can do it together,6,7,10.0,3,7
grade1_profile28429_q1_LP_20251122_095026.mp3,Semal,28429,pre,Come on. We can do it together.,Come on. We can do it uh too gether.,Come on we can do it together,6,7,12.0,5,7
grade1_profile28344_q1_LP_20251122_095026.mp3,Semal,28344,pre,Come on. We can do it together.,Com on. We can do eat together.,Come on we can do it together,5,7,8.0,2,7
grade1_profile28371_q1_LP_20251122_095026.mp3,Semal,28371,pre,Come on. We can do it together.,Come on Come on on Come on on we can do it gather,Do come on come on on come on on we can do it together,6,7,9.0,2,7
grade1_profile31205_q1_QK_20251122_095622.mp3,Semal,31205,post,Come on. We can do it together.,Com on. We can do eat together.,Come on we can do it together,5,7,10.0,4,7
grade1_profile30822_q1_QK_20251122_095622.mp3,Rehma,30822,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile28518_q1_LP_20251122_095026.mp3,Semal,28518,pre,Come on. We can do it together.,Come on. We can do it too gether.,Come on we can do it together,6,7,9.0,2,7
grade1_profile28457_q1_QK_20251122_095622.mp3,Semal,28457,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28429_q1_QK_20251122_095622.mp3,Rehma,28429,post,Come on. We can do it together.,Come onnnnn. We can do it to gatherrrr,Come on we can do it together,5,7,13.0,6,7
grade1_profile28469_q1_QK_20251122_095622.mp3,Rehma,28469,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,13.0,6,7
grade1_profile28446_q1_LP_20251122_095026.mp3,Rehma,28446,pre,Come on. We can do it together.,Come on. We can do it to gather,Come on we can do it together,6,7,14.0,7,7
grade1_profile28349_q1_LP_20251122_095026.mp3,Rehma,28349,pre,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,11.0,4,7
grade1_profile28463_q1_QK_20251122_095622.mp3,Rehma,28463,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,11.0,4,7
grade1_profile28493_q1_QK_20251122_095622.mp3,Rehma,28493,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile30596_q1_QK_20251122_095622.mp3,Rehma,30596,post,Come on. We can do it together.,Come aaaan. We can do it togither,Come on we can do it it together,5,7,13.0,6,7
grade1_profile28519_q1_LP_20251122_095026.mp3,Semal,28519,pre,Come on. We can do it together.,Come on. We can do it too gether.,Come on we can do it together,6,7,13.0,6,7
grade1_profile28474_q1_LP_20251122_095026.mp3,Rehma,28474,pre,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,10.0,3,7
grade1_profile30482_q1_QK_20251122_095622.mp3,Semal,30482,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,12.0,5,7
grade1_profile28466_q1_LP_20251122_095026.mp3,Semal,28466,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,9.0,2,7
grade1_profile28401_q1_LP_20251122_095026.mp3,Rehma,28401,pre,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,11.0,4,7
grade1_profile28363_q1_LP_20251122_095026.mp3,Semal,28363,pre,Come on. We can do it together.,Come on. We can to it together.,Come on we can do it together,6,7,11.0,5,7
grade1_profile28448_q1_QK_20251122_095622.mp3,Rehma,28448,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,13.0,6,7
grade1_profile31192_q1_QK_20251122_095622.mp3,Rehma,31192,post,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile30626_q1_LP_20251122_095026.mp3,Rehma,30626,pre,Come on. We can do it together.,Come on. We can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile31192_q1_LP_20251122_095026.mp3,Rukhshan,31192,pre,Come on. We can do it together.,Come on We can do it togedel.,Come on we can do it together,6,7,13.0,6,7
grade1_profile30496_q1_LP_20251122_095026.mp3,Salman,30496,pre,Come on. We can do it together.,come on. we can do it together.,Come on come on we we can do it together,7,7,12.0,6,7
grade1_profile28391_q3_QK_20251122_101834.mp3,Rukhshan,28391,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to da-dra. This is Faiz. He loves to build thangs.,This is she loves to draw draw this is he loves he loves,12,15,12.0,6,7
grade1_profile28364_q1_QK_20251122_095622.mp3,Semal,28364,post,Come on. We can do it together.,Come on we can do eat to gather,Come on we can do it together,5,7,13.0,6,7
